"ts_code";"symbol";"name";"area";"industry";"fullname";"enname";"market";"exchange";"curr_type";"list_status";"list_date";"delist_date";"is_hs";"live_year"
"300475.SZ";"300475";"香农芯创";"安徽";"家用电器";"香农芯创科技股份有限公司";"Shannon Semiconductor Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300476.SZ";"300476";"胜宏科技";"广东";"元器件";"胜宏科技(惠州)股份有限公司";"Victory Giant Technology (Huizhou)Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300477.SZ";"300477";"合纵科技";"北京";"电气设备";"北京合纵科技股份有限公司";"Beijing Hezong Science&Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300478.SZ";"300478";"杭州高新";"浙江";"橡胶";"杭州高新橡塑材料股份有限公司";"Hangzhou Gaoxin Rubber & Plastic Materials Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300479.SZ";"300479";"神思电子";"山东";"软件服务";"神思电子技术股份有限公司";"Synthesis Electronic Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300480.SZ";"300480";"光力科技";"河南";"专用机械";"光力科技股份有限公司";"Gl Tech Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300481.SZ";"300481";"濮阳惠成";"河南";"化工原料";"濮阳惠成电子材料股份有限公司";"Puyang Huicheng Electronic Material Co., Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300482.SZ";"300482";"万孚生物";"广东";"医疗保健";"广州万孚生物技术股份有限公司";"Guangzhou Wondfo Biotech Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300483.SZ";"300483";"首华燃气";"上海";"石油开采";"首华燃气科技(上海)股份有限公司";"Sino Prima Gas Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300484.SZ";"300484";"蓝海华腾";"广东";"电气设备";"深圳市蓝海华腾技术股份有限公司";"Shenzhen V&T Technologies Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300485.SZ";"300485";"赛升药业";"北京";"生物制药";"北京赛升药业股份有限公司";"Beijing Science Sun Pharmaceutical Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300486.SZ";"300486";"东杰智能";"山西";"专用机械";"东杰智能科技集团股份有限公司";"Omh Science Group Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300487.SZ";"300487";"蓝晓科技";"陕西";"化工原料";"西安蓝晓科技新材料股份有限公司";"Sunresin New Materials Co.Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300488.SZ";"300488";"恒锋工具";"浙江";"机械基件";"恒锋工具股份有限公司";"Est Tools Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300489.SZ";"300489";"光智科技";"黑龙江";"铝";"光智科技股份有限公司";"Optics Technology Holding Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300490.SZ";"300490";"华自科技";"湖南";"电气设备";"华自科技股份有限公司";"Hnac Technology Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300491.SZ";"300491";"通合科技";"河北";"电气设备";"石家庄通合电子科技股份有限公司";"Shijiazhuang Tonhe Electronics Technologies Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300492.SZ";"300492";"华图山鼎";"四川";"建筑工程";"华图山鼎设计股份有限公司";"Huatu Cendes Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300493.SZ";"300493";"润欣科技";"上海";"通信设备";"上海润欣科技股份有限公司";"Shanghai Fortune Techgroup Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300494.SZ";"300494";"盛天网络";"湖北";"互联网";"湖北盛天网络技术股份有限公司";"Hubei Century Network Technology Inc.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300495.SZ";"300495";"*ST美尚";"江苏";"环境保护";"美尚生态景观股份有限公司";"Misho Ecology & Landscape Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"N";"7"
"300496.SZ";"300496";"中科创达";"北京";"软件服务";"中科创达软件股份有限公司";"Thunder Software Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300497.SZ";"300497";"富祥药业";"江西";"化学制药";"江西富祥药业股份有限公司";"Jiangxi Fushine Pharmaceutical Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300498.SZ";"300498";"温氏股份";"广东";"农业综合";"温氏食品集团股份有限公司";"Wens Foodstuff Group Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2015";"";"S";"7"
"300499.SZ";"300499";"高澜股份";"广东";"专用机械";"广州高澜节能技术股份有限公司";"Guangzhou Goaland Energy Conservation Tech Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300500.SZ";"300500";"启迪设计";"江苏";"建筑工程";"启迪设计集团股份有限公司";"Tus-Design Group Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300501.SZ";"300501";"海顺新材";"上海";"广告包装";"上海海顺新型药用包装材料股份有限公司";"Shanghai Haishun New Pharmaceutical Packaging Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300502.SZ";"300502";"新易盛";"四川";"通信设备";"成都新易盛通信技术股份有限公司";"Eoptolink Technology Inc.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300503.SZ";"300503";"昊志机电";"广东";"机械基件";"广州市昊志机电股份有限公司";"Guangzhou Haozhi Industrial Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300504.SZ";"300504";"天邑股份";"四川";"通信设备";"四川天邑康和通信股份有限公司";"Sichuan Tianyi Comheart Telecom Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"300505.SZ";"300505";"川金诺";"云南";"化工原料";"昆明川金诺化工股份有限公司";"Kunming Chuan Jin Nuo Chemical Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300506.SZ";"300506";"名家汇";"广东";"建筑工程";"深圳市名家汇科技股份有限公司";"Shenzhen Minkave Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300507.SZ";"300507";"苏奥传感";"江苏";"汽车配件";"江苏奥力威传感高科股份有限公司";"Jiangsu Olive Sensors High-Tech Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300508.SZ";"300508";"维宏股份";"上海";"软件服务";"上海维宏电子科技股份有限公司";"Shanghai Weihong Electronic Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300509.SZ";"300509";"新美星";"江苏";"专用机械";"江苏新美星包装机械股份有限公司";"Jiangsu Newamstar Packaging Machinery Co., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300510.SZ";"300510";"金冠股份";"吉林";"电气设备";"吉林省金冠电气股份有限公司";"Jilin Jinguan Electric Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300511.SZ";"300511";"雪榕生物";"上海";"种植业";"上海雪榕生物科技股份有限公司";"Shanghai Xuerong Biotechnology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300512.SZ";"300512";"中亚股份";"浙江";"专用机械";"杭州中亚机械股份有限公司";"Hangzhou Zhongya Machinery Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300513.SZ";"300513";"恒实科技";"北京";"软件服务";"北京恒泰实达科技股份有限公司";"Beijing E-Techstar Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300514.SZ";"300514";"友讯达";"广东";"电器仪表";"深圳友讯达科技股份有限公司";"Shenzhen Friendcom Technology Development Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"300515.SZ";"300515";"三德科技";"湖南";"电器仪表";"湖南三德科技股份有限公司";"Hunan Sundy Science And Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300516.SZ";"300516";"久之洋";"湖北";"电器仪表";"湖北久之洋红外系统股份有限公司";"Hubei Jiuzhiyang Infrared System Co., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300517.SZ";"300517";"海波重科";"湖北";"建筑工程";"海波重型工程科技股份有限公司";"Haibo Heavy Engineering Science And Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300518.SZ";"300518";"盛讯达";"广东";"互联网";"深圳市盛讯达科技股份有限公司";"Shenzhen Shengxunda Technology Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300519.SZ";"300519";"新光药业";"浙江";"中成药";"浙江新光药业股份有限公司";"Zhejiang Xinguang Pharmaceutical Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300520.SZ";"300520";"科大国创";"安徽";"软件服务";"科大国创软件股份有限公司";"GuoChuang Software Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300521.SZ";"300521";"爱司凯";"广东";"专用机械";"爱司凯科技股份有限公司";"Amsky Technology Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300522.SZ";"300522";"世名科技";"江苏";"染料涂料";"苏州世名科技股份有限公司";"Suzhou Sunmun Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300523.SZ";"300523";"辰安科技";"北京";"软件服务";"北京辰安科技股份有限公司";"Beijing Global Safety Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300525.SZ";"300525";"博思软件";"福建";"软件服务";"福建博思软件股份有限公司";"Fujian Boss Software Corp.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300526.SZ";"300526";"中潜股份";"广东";"专用机械";"中潜股份有限公司";"China Dive Company Limited";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300527.SZ";"300527";"中船应急";"湖北";"专用机械";"中国船舶重工集团应急预警与救援装备股份有限公司";"China Harzone Industry Corp., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300528.SZ";"300528";"幸福蓝海";"江苏";"影视音像";"幸福蓝海影视文化集团股份有限公司";"Omnijoi Media Corporation";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300529.SZ";"300529";"健帆生物";"广东";"医疗保健";"健帆生物科技集团股份有限公司";"Jafron Biomedical Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300530.SZ";"300530";"*ST达志";"湖南";"化工原料";"湖南领湃达志科技股份有限公司";"Hunan Lead Power Dazhi Technology Incorporated Company";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300531.SZ";"300531";"优博讯";"广东";"软件服务";"深圳市优博讯科技股份有限公司";"Urovo Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300532.SZ";"300532";"今天国际";"广东";"软件服务";"深圳市今天国际物流技术股份有限公司";"New Trend International Logis-Tech Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300533.SZ";"300533";"冰川网络";"广东";"互联网";"深圳冰川网络股份有限公司";"Shenzhen Bingchuan Network Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300534.SZ";"300534";"陇神戎发";"甘肃";"中成药";"甘肃陇神戎发药业股份有限公司";"Gansu Longshenrongfa Pharmaceutical Industry Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300535.SZ";"300535";"达威股份";"四川";"化工原料";"四川达威科技股份有限公司";"Sichuan Dowell Science and Technology Inc.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300536.SZ";"300536";"农尚环境";"湖北";"建筑工程";"武汉农尚环境股份有限公司";"Wuhan Nusun Landscape Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300537.SZ";"300537";"广信材料";"江苏";"染料涂料";"江苏广信感光新材料股份有限公司";"Jiangsu Kuangshun Photosensitivity New-Material Stock Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300538.SZ";"300538";"同益股份";"广东";"批发业";"深圳市同益实业股份有限公司";"Shenzhen Tongyi Industry Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300539.SZ";"300539";"横河精密";"浙江";"塑料";"宁波横河精密工业股份有限公司";"Ningbo Henghe Precision Industry Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300540.SZ";"300540";"深冷股份";"四川";"专用机械";"成都深冷液化设备股份有限公司";"Chengdu Shenleng Liquefaction Plant Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300541.SZ";"300541";"先进数通";"北京";"软件服务";"北京先进数通信息技术股份公司";"Beijing Advanced Digital Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300542.SZ";"300542";"新晨科技";"北京";"软件服务";"新晨科技股份有限公司";"Brilliance Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300543.SZ";"300543";"朗科智能";"广东";"电气设备";"深圳市朗科智能电气股份有限公司";"Shenzhen Longood Intelligent Electric Co., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300545.SZ";"300545";"联得装备";"广东";"专用机械";"深圳市联得自动化装备股份有限公司";"Shenzhen Liande Automatic Equipment Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300546.SZ";"300546";"雄帝科技";"广东";"元器件";"深圳市雄帝科技股份有限公司";"Shenzhen Emperor Technology Company Limited.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300547.SZ";"300547";"川环科技";"四川";"汽车配件";"四川川环科技股份有限公司";"Sichuan Chuanhuan Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300548.SZ";"300548";"博创科技";"浙江";"元器件";"博创科技股份有限公司";"Broadex Technologies Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300549.SZ";"300549";"优德精密";"江苏";"专用机械";"优德精密工业(昆山)股份有限公司";"Jouder Precision Industry(Kunshan)Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300550.SZ";"300550";"和仁科技";"浙江";"软件服务";"浙江和仁科技股份有限公司";"Heren Health Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300551.SZ";"300551";"古鳌科技";"上海";"IT设备";"上海古鳌电子科技股份有限公司";"Shanghai Guao Electronic Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300552.SZ";"300552";"万集科技";"北京";"软件服务";"北京万集科技股份有限公司";"Vanjee Technology Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300553.SZ";"300553";"集智股份";"浙江";"电器仪表";"杭州集智机电股份有限公司";"Hangzhou Jizhi Mechatronic Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300554.SZ";"300554";"三超新材";"江苏";"矿物制品";"南京三超新材料股份有限公司";"Nanjing Sanchao Advanced Materials Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"300555.SZ";"300555";"路通视信";"江苏";"通信设备";"无锡路通视信网络股份有限公司";"Lootom Telcovideo Network(Wuxi) Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300556.SZ";"300556";"丝路视觉";"广东";"软件服务";"丝路视觉科技股份有限公司";"Silkroad Visual Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300557.SZ";"300557";"理工光科";"湖北";"电器仪表";"武汉理工光科股份有限公司";"Wuhan Ligong Guangke Co.Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300558.SZ";"300558";"贝达药业";"浙江";"化学制药";"贝达药业股份有限公司";"Betta Pharmaceuticals Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300559.SZ";"300559";"佳发教育";"四川";"软件服务";"成都佳发安泰教育科技股份有限公司";"Chengdu Jiafaantai Education Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300560.SZ";"300560";"中富通";"福建";"通信设备";"中富通集团股份有限公司";"Zhong Fu Tong Group Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300561.SZ";"300561";"汇金科技";"广东";"软件服务";"珠海汇金科技股份有限公司";"Sgsg Science&Technology Co., Ltd. Zhuhai";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300562.SZ";"300562";"乐心医疗";"广东";"医疗保健";"广东乐心医疗电子股份有限公司";"Guangdong Transtek Medical Electronics Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300563.SZ";"300563";"神宇股份";"江苏";"通信设备";"神宇通信科技股份公司";"Shenyu Communication Technology Inc.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300564.SZ";"300564";"筑博设计";"西藏";"建筑工程";"筑博设计股份有限公司";"Zhubo Design Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"300565.SZ";"300565";"科信技术";"广东";"通信设备";"深圳市科信通信技术股份有限公司";"Shenzhen Kexin Communication Technologies Co., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300566.SZ";"300566";"激智科技";"浙江";"元器件";"宁波激智科技股份有限公司";"Ningbo Exciton Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300567.SZ";"300567";"精测电子";"湖北";"电器仪表";"武汉精测电子集团股份有限公司";"Wuhan Jingce Electronic Group Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300568.SZ";"300568";"星源材质";"广东";"化工原料";"深圳市星源材质科技股份有限公司";"Shenzhen Senior Technology Material Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300569.SZ";"300569";"天能重工";"山东";"电气设备";"青岛天能重工股份有限公司";"Qingdao Tianneng Heavy Industries Co.,Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300570.SZ";"300570";"太辰光";"广东";"元器件";"深圳太辰光通信股份有限公司";"T&S Communications Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300571.SZ";"300571";"平治信息";"浙江";"互联网";"杭州平治信息技术股份有限公司";"Hangzhou Anysoft Information Technology Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300572.SZ";"300572";"安车检测";"广东";"电器仪表";"深圳市安车检测股份有限公司";"Shenzhen Anche Technologies Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300573.SZ";"300573";"兴齐眼药";"辽宁";"化学制药";"沈阳兴齐眼药股份有限公司";"Shenyang Xingqi Pharmaceutical Co., Ltd";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300575.SZ";"300575";"中旗股份";"江苏";"农药化肥";"江苏中旗科技股份有限公司";"Jiangsu Flag Chemical Industry Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300576.SZ";"300576";"容大感光";"广东";"染料涂料";"深圳市容大感光科技股份有限公司";"Shenzhen Rongda Photosensitive & Technology Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300577.SZ";"300577";"开润股份";"安徽";"纺织";"安徽开润股份有限公司";"Anhui Korrun Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"N";"6"
"300578.SZ";"300578";"会畅通讯";"上海";"通信设备";"上海会畅通讯股份有限公司";"Bizconf Telecom Co.,Ltd.";"创业板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"300579.SZ";"300579";"数字认证";"北京";"软件服务";"北京数字认证股份有限公司";"Beijing Certificate Authority Co., Ltd.";"创业板";"SZSE";"CNY";"L";"2016";"";"S";"6"
"300580.SZ";"300580";"贝斯特";"江苏";"汽车配件";"无锡贝斯特精机股份有限公司";"Wuxi Best Precision Machinery Co., Ltd";"创业板";"SZSE";"CNY";"L";"2017";"";"N";"5"
