"ppe_ta";"ts_code";"time"
"0.964321";"000519";"2014"
"0.965196";"000519";"2015"
"0.942784";"000519";"2016"
"0.941705";"000519";"2017"
"0.947116";"000519";"2018"
"0.951985";"000519";"2019"
"0.957816";"000519";"2020"
"0.99991";"000520";"2009"
"0.999869";"000520";"2010"
"0.999903";"000520";"2011"
"0.999864";"000520";"2012"
"1";"000520";"2013"
"1";"000520";"2014"
"1";"000520";"2015"
"1";"000520";"2016"
"1";"000520";"2017"
"1";"000520";"2018"
"0.995039";"000520";"2019"
"1";"000520";"2020"
"0.950148";"000524";"2009"
"0.948276";"000524";"2010"
"0.949032";"000524";"2011"
"0.952407";"000524";"2012"
"0.95589";"000524";"2013"
"0.958608";"000524";"2014"
"0.963172";"000524";"2015"
"0.964159";"000524";"2016"
"0.868367";"000524";"2017"
"0.86511";"000524";"2018"
"0.865579";"000524";"2019"
"0.819556";"000524";"2020"
"1";"000526";"2009"
"1";"000526";"2010"
"0.999913";"000526";"2011"
"0.999925";"000526";"2012"
"0.999934";"000526";"2013"
"1";"000526";"2014"
"1";"000526";"2015"
"0.531458";"000526";"2016"
"0.553584";"000526";"2017"
"0.563311";"000526";"2018"
"0.559273";"000526";"2019"
"0.549455";"000526";"2020"
"0.956007";"000528";"2009"
"0.969342";"000528";"2010"
"0.967883";"000528";"2011"
"0.964009";"000528";"2012"
"0.962648";"000528";"2013"
"0.966647";"000528";"2014"
"0.968103";"000528";"2015"
"0.966883";"000528";"2016"
"0.968883";"000528";"2017"
"0.968426";"000528";"2018"
"0.971774";"000528";"2019"
"0.970276";"000528";"2020"
"0.846386";"000529";"2009"
"0.859496";"000529";"2010"
"0.877206";"000529";"2011"
"0.890089";"000529";"2012"
"0.900615";"000529";"2013"
"0.919402";"000529";"2014"
"0.919961";"000529";"2015"
"0.928856";"000529";"2016"
"0.946504";"000529";"2017"
"0.949125";"000529";"2018"
"0.958365";"000529";"2019"
"0.972123";"000529";"2020"
"0.895528";"000532";"2009"
"0.918027";"000532";"2010"
"0.899728";"000532";"2011"
"0.882404";"000532";"2012"
"0.899873";"000532";"2013"
"0.866682";"000532";"2014"
"0.845393";"000532";"2015"
"0.908213";"000532";"2016"
"0.904303";"000532";"2017"
"0.923437";"000532";"2018"
"0.92538";"000532";"2019"
"0.896446";"000532";"2020"
"0.985936";"000533";"2009"
"0.998599";"000533";"2010"
"0.997493";"000533";"2011"
"0.984379";"000533";"2012"
"0.881153";"000533";"2013"
"0.88484";"000533";"2014"
"0.916833";"000533";"2015"
"0.914128";"000533";"2016"
"0.869606";"000533";"2017"
"0.892068";"000533";"2018"
"0.888903";"000533";"2019"
"0.894986";"000533";"2020"
"1";"000536";"2009"
"0.980612";"000536";"2010"
"0.979341";"000536";"2011"
"0.990134";"000536";"2012"
"0.993715";"000536";"2013"
"0.994";"000536";"2014"
"0.991128";"000536";"2015"
"0.984835";"000536";"2016"
"0.985868";"000536";"2017"
"0.984981";"000536";"2018"
"0.981121";"000536";"2019"
"0.980588";"000536";"2020"
"0.999746";"000537";"2009"
"0.999821";"000537";"2010"
"0.999923";"000537";"2011"
"0.999995";"000537";"2012"
"0.999999";"000537";"2013"
"1";"000537";"2014"
"1";"000537";"2015"
"1";"000537";"2016"
"0.987411";"000537";"2017"
"0.988856";"000537";"2018"
"0.996119";"000537";"2019"
"0.996481";"000537";"2020"
"0.935002";"000538";"2009"
"0.982649";"000538";"2010"
"0.97171";"000538";"2011"
"0.977324";"000538";"2012"
"0.981678";"000538";"2013"
"0.983987";"000538";"2014"
"0.986953";"000538";"2015"
"0.990055";"000538";"2016"
"0.987982";"000538";"2017"
"0.989288";"000538";"2018"
"0.988487";"000538";"2019"
"0.989706";"000538";"2020"
"1";"000540";"2009"
"0.997531";"000540";"2010"
"0.995746";"000540";"2011"
"0.997017";"000540";"2012"
"0.995835";"000540";"2013"
"0.996471";"000540";"2014"
"0.997251";"000540";"2015"
"0.959049";"000540";"2016"
"0.948178";"000540";"2017"
"0.945133";"000540";"2018"
"0.953129";"000540";"2019"
"0.959385";"000540";"2020"
"0.923854";"000541";"2009"
"0.929486";"000541";"2010"
"0.930713";"000541";"2011"
"0.956377";"000541";"2012"
"0.948653";"000541";"2013"
"0.947956";"000541";"2014"
"0.972904";"000541";"2015"
"0.973717";"000541";"2016"
"0.972595";"000541";"2017"
"0.969091";"000541";"2018"
"0.972822";"000541";"2019"
"0.979964";"000541";"2020"
"1";"000545";"2009"
"1";"000545";"2010"
"1";"000545";"2011"
"0.964649";"000545";"2012"
"0.954494";"000545";"2013"
"0.97546";"000545";"2014"
"0.980046";"000545";"2015"
"0.975297";"000545";"2016"
"0.980831";"000545";"2017"
"0.983629";"000545";"2018"
"0.983864";"000545";"2019"
"0.98281";"000545";"2020"
"0.998639";"000546";"2009"
"0.998883";"000546";"2010"
"0.998799";"000546";"2011"
"0.960442";"000546";"2012"
"0.948047";"000546";"2013"
"0.961443";"000546";"2014"
"0.967484";"000546";"2015"
"0.967394";"000546";"2016"
"0.910341";"000546";"2017"
"0.91074";"000546";"2018"
"0.919218";"000546";"2019"
"0.936196";"000546";"2020"
"0.991014";"000547";"2009"
"0.988633";"000547";"2010"
"0.985788";"000547";"2011"
"0.988374";"000547";"2012"
"0.988867";"000547";"2013"
"0.891417";"000547";"2014"
"0.67298";"000547";"2015"
"0.678125";"000547";"2016"
"0.694915";"000547";"2017"
"0.726952";"000547";"2018"
"0.757766";"000547";"2019"
"0.783968";"000547";"2020"
"0.961867";"000550";"2009"
"0.972488";"000550";"2010"
"0.975186";"000550";"2011"
"0.978454";"000550";"2012"
"0.956753";"000550";"2013"
"0.968056";"000550";"2014"
"0.96735";"000550";"2015"
"0.969561";"000550";"2016"
"0.969242";"000550";"2017"
"0.964022";"000550";"2018"
"0.960954";"000550";"2019"
"0.966955";"000550";"2020"
"0.967204";"000551";"2009"
"0.888827";"000551";"2010"
"0.886935";"000551";"2011"
"0.894066";"000551";"2012"
"0.916508";"000551";"2013"
"0.923575";"000551";"2014"
"0.934261";"000551";"2015"
"0.956859";"000551";"2016"
"0.964563";"000551";"2017"
"0.966802";"000551";"2018"
"0.96638";"000551";"2019"
"0.966658";"000551";"2020"
"0.926198";"000553";"2009"
"0.927292";"000553";"2010"
"0.935684";"000553";"2011"
"0.940177";"000553";"2012"
"0.949277";"000553";"2013"
"0.952281";"000553";"2014"
"0.944389";"000553";"2015"
"0.930395";"000553";"2016"
"0.799902";"000553";"2017"
"0.771951";"000553";"2018"
"0.771534";"000553";"2019"
"0.790375";"000553";"2020"
"1";"000555";"2009"
"1";"000555";"2010"
"0.996188";"000555";"2011"
"0.996483";"000555";"2012"
"0.966779";"000555";"2013"
"0.863309";"000555";"2014"
"0.882323";"000555";"2015"
"0.803126";"000555";"2016"
"0.825385";"000555";"2017"
"0.841347";"000555";"2018"
"0.840913";"000555";"2019"
"0.864191";"000555";"2020"
"1";"000557";"2009"
"1";"000557";"2010"
"1";"000557";"2011"
"1";"000557";"2012"
"1";"000557";"2013"
"1";"000557";"2014"
"0.904129";"000557";"2015"
"0.898718";"000557";"2016"
"0.901269";"000557";"2017"
"0.916023";"000557";"2018"
"0.910685";"000557";"2019"
"0.916098";"000557";"2020"
"0.9881";"000558";"2009"
"0.99195";"000558";"2010"
"0.993517";"000558";"2011"
"0.995038";"000558";"2012"
"0.995405";"000558";"2013"
"0.991129";"000558";"2014"
"0.999892";"000558";"2015"
"0.989662";"000558";"2016"
"0.973225";"000558";"2017"
"0.951858";"000558";"2018"
"0.974865";"000558";"2019"
"0.972527";"000558";"2020"
"0.9765";"000559";"2009"
"0.983479";"000559";"2010"
"0.982652";"000559";"2011"
"0.975877";"000559";"2012"
"0.976961";"000559";"2013"
"0.983042";"000559";"2014"
"0.984253";"000559";"2015"
"0.98166";"000559";"2016"
"0.981958";"000559";"2017"
"0.982646";"000559";"2018"
"0.987233";"000559";"2019"
"0.988552";"000559";"2020"
"0.997084";"000560";"2009"
"0.997623";"000560";"2010"
"0.998174";"000560";"2011"
"0.998046";"000560";"2012"
"0.998532";"000560";"2013"
"0.998226";"000560";"2014"
"0.998628";"000560";"2015"
"0.922874";"000560";"2016"
"0.658457";"000560";"2017"
"0.681788";"000560";"2018"
"0.679568";"000560";"2019"
"0.691658";"000560";"2020"
"0.998523";"000563";"2009"
"0.998801";"000563";"2010"
"0.998954";"000563";"2011"
"0.999624";"000563";"2012"
"0.999538";"000563";"2013"
"0.999635";"000563";"2014"
"0.999854";"000563";"2015"
"0.999776";"000563";"2016"
"0.999356";"000563";"2017"
"0.999541";"000563";"2018"
"0.999545";"000563";"2019"
"0.999466";"000563";"2020"
"0.813184";"000566";"2009"
"0.849023";"000566";"2010"
"0.918645";"000566";"2011"
"0.909322";"000566";"2012"
"0.927268";"000566";"2013"
"0.930402";"000566";"2014"
"0.940651";"000566";"2015"
"0.924206";"000566";"2016"
"0.927326";"000566";"2017"
"0.92786";"000566";"2018"
"0.928194";"000566";"2019"
"0.933925";"000566";"2020"
"0.948568";"000568";"2009"
"0.956095";"000568";"2010"
"0.973769";"000568";"2011"
"0.981944";"000568";"2012"
"0.981089";"000568";"2013"
"0.980908";"000568";"2014"
"0.981522";"000568";"2015"
"0.982794";"000568";"2016"
"0.988305";"000568";"2017"
"0.989738";"000568";"2018"
"0.988512";"000568";"2019"
"0.924102";"000568";"2020"
"0.964825";"000570";"2009"
"0.971221";"000570";"2010"
"0.969225";"000570";"2011"
"0.972384";"000570";"2012"
"0.972318";"000570";"2013"
"0.96702";"000570";"2014"
"0.968104";"000570";"2015"
"0.973176";"000570";"2016"
"0.971074";"000570";"2017"
"0.970928";"000570";"2018"
"0.971423";"000570";"2019"
"0.95981";"000570";"2020"
"0.900764";"000572";"2009"
"0.92308";"000572";"2010"
"0.925078";"000572";"2011"
"0.915291";"000572";"2012"
"0.903529";"000572";"2013"
"0.902665";"000572";"2014"
"0.910957";"000572";"2015"
"0.913158";"000572";"2016"
"0.910971";"000572";"2017"
"0.899435";"000572";"2018"
"0.876977";"000572";"2019"
"0.837693";"000572";"2020"
"0.858183";"000576";"2009"
"0.847912";"000576";"2010"
"0.817825";"000576";"2011"
"0.902816";"000576";"2012"
"0.939172";"000576";"2013"
"0.938281";"000576";"2014"
"0.940072";"000576";"2015"
"0.936393";"000576";"2016"
"0.919785";"000576";"2017"
"0.554483";"000576";"2018"
"0.536053";"000576";"2019"
"0.628779";"000576";"2020"
"0.985601";"000581";"2009"
"0.987068";"000581";"2010"
"0.968256";"000581";"2011"
"0.974485";"000581";"2012"
"0.972307";"000581";"2013"
"0.974763";"000581";"2014"
"0.976924";"000581";"2015"
"0.979785";"000581";"2016"
"0.983075";"000581";"2017"
"0.984364";"000581";"2018"
"0.981953";"000581";"2019"
"0.97396";"000581";"2020"
"0.815135";"000582";"2009"
"0.849397";"000582";"2010"
"0.872457";"000582";"2011"
"0.922672";"000582";"2012"
"0.878814";"000582";"2013"
"0.87863";"000582";"2014"
"0.875204";"000582";"2015"
"0.877082";"000582";"2016"
"0.85264";"000582";"2017"
"0.860249";"000582";"2018"
"0.84627";"000582";"2019"
"0.88227";"000582";"2020"
"0.986666";"000584";"2009"
"0.99032";"000584";"2010"
"0.991066";"000584";"2011"
"0.991379";"000584";"2012"
"0.991399";"000584";"2013"
"0.986948";"000584";"2014"
"0.991843";"000584";"2015"
"0.989605";"000584";"2016"
"0.827724";"000584";"2017"
"0.770992";"000584";"2018"
"0.763551";"000584";"2019"
"0.772426";"000584";"2020"
"0.928518";"000586";"2009"
"0.933016";"000586";"2010"
"0.950297";"000586";"2011"
"0.952026";"000586";"2012"
"0.958262";"000586";"2013"
"0.961934";"000586";"2014"
"0.960305";"000586";"2015"
"0.963322";"000586";"2016"
"0.96401";"000586";"2017"
"0.962897";"000586";"2018"
"0.964389";"000586";"2019"
"0.965022";"000586";"2020"
"0.969597";"000589";"2009"
"0.97644";"000589";"2010"
"0.981051";"000589";"2011"
"0.971929";"000589";"2012"
"0.956073";"000589";"2013"
"0.966321";"000589";"2014"
"0.97126";"000589";"2015"
"0.971078";"000589";"2016"
"0.969676";"000589";"2017"
"0.972368";"000589";"2018"
"0.978742";"000589";"2019"
"0.97939";"000589";"2020"
"0.730694";"000590";"2009"
"0.759755";"000590";"2010"
"0.777346";"000590";"2011"
"0.813055";"000590";"2012"
"0.735867";"000590";"2013"
"0.733968";"000590";"2014"
"0.674485";"000590";"2015"
"0.716656";"000590";"2016"
"0.80787";"000590";"2017"
"0.831488";"000590";"2018"
"0.840917";"000590";"2019"
"0.845138";"000590";"2020"
"0.952921";"000591";"2009"
"0.956992";"000591";"2010"
"0.961054";"000591";"2011"
"0.944882";"000591";"2012"
"0.949353";"000591";"2013"
"0.953369";"000591";"2014"
"0.982897";"000591";"2015"
"0.986649";"000591";"2016"
"0.987338";"000591";"2017"
"0.988588";"000591";"2018"
"0.985845";"000591";"2019"
"0.986761";"000591";"2020"
"0.965144";"000592";"2009"
"0.975633";"000592";"2010"
"0.974818";"000592";"2011"
"0.98179";"000592";"2012"
"0.981926";"000592";"2013"
"0.984971";"000592";"2014"
"0.990267";"000592";"2015"
"0.982625";"000592";"2016"
"0.957624";"000592";"2017"
"0.956671";"000592";"2018"
"0.952535";"000592";"2019"
"0.969296";"000592";"2020"
"0.98328";"000593";"2009"
"0.985478";"000593";"2010"
"0.989478";"000593";"2011"
"0.989564";"000593";"2012"
"0.982095";"000593";"2013"
"0.979339";"000593";"2014"
"0.980446";"000593";"2015"
"0.663181";"000593";"2016"
"0.691458";"000593";"2017"
"0.800516";"000593";"2018"
"0.797171";"000593";"2019"
"0.808043";"000593";"2020"
"0.970721";"000595";"2009"
"0.968702";"000595";"2010"
"0.912929";"000595";"2011"
"0.911467";"000595";"2012"
"0.883225";"000595";"2013"
"0.870331";"000595";"2014"
"0.871982";"000595";"2015"
"0.874612";"000595";"2016"
"0.773779";"000595";"2017"
"0.769719";"000595";"2018"
"0.760314";"000595";"2019"
"0.81662";"000595";"2020"
"0.863808";"000597";"2009"
"0.849638";"000597";"2010"
"0.853794";"000597";"2011"
"0.864633";"000597";"2012"
"0.899868";"000597";"2013"
"0.914357";"000597";"2014"
"0.914086";"000597";"2015"
"0.923589";"000597";"2016"
"0.926911";"000597";"2017"
"0.938154";"000597";"2018"
"0.942434";"000597";"2019"
"0.941708";"000597";"2020"
"0.884759";"000598";"2009"
"0.575562";"000598";"2010"
"0.822097";"000598";"2011"
"0.847958";"000598";"2012"
"0.803208";"000598";"2013"
"0.799896";"000598";"2014"
"0.81958";"000598";"2015"
"0.840241";"000598";"2016"
"0.790288";"000598";"2017"
"0.801257";"000598";"2018"
"0.756939";"000598";"2019"
"0.7602";"000598";"2020"
"0.984348";"000599";"2009"
"0.986084";"000599";"2010"
"0.9869";"000599";"2011"
"0.986936";"000599";"2012"
"0.987415";"000599";"2013"
"0.94818";"000599";"2014"
"0.962078";"000599";"2015"
"0.959176";"000599";"2016"
"0.957135";"000599";"2017"
"0.958427";"000599";"2018"
"0.952277";"000599";"2019"
"0.952187";"000599";"2020"
"0.985706";"000601";"2009"
"0.986008";"000601";"2010"
"0.985985";"000601";"2011"
"0.987722";"000601";"2012"
"0.986942";"000601";"2013"
"0.98041";"000601";"2014"
"0.98047";"000601";"2015"
"0.979512";"000601";"2016"
"0.976325";"000601";"2017"
"0.975522";"000601";"2018"
"0.972544";"000601";"2019"
"0.973148";"000601";"2020"
"0.635182";"000605";"2009"
"0.633039";"000605";"2010"
"0.649798";"000605";"2011"
"0.672596";"000605";"2012"
"0.906907";"000605";"2013"
"0.916909";"000605";"2014"
"0.87288";"000605";"2015"
"0.907353";"000605";"2016"
"0.622413";"000605";"2017"
"0.617994";"000605";"2018"
"0.678926";"000605";"2019"
"0.681737";"000605";"2020"
"0.891616";"000607";"2009"
"0.898938";"000607";"2010"
"0.903861";"000607";"2011"
"0.926124";"000607";"2012"
"0.924839";"000607";"2013"
"0.990318";"000607";"2014"
"0.909763";"000607";"2015"
"0.734013";"000607";"2016"
"0.797153";"000607";"2017"
"0.796623";"000607";"2018"
"0.821464";"000607";"2019"
"0.903994";"000607";"2020"
"0.996405";"000608";"2009"
"0.99584";"000608";"2010"
"0.995791";"000608";"2011"
"0.996227";"000608";"2012"
"0.994854";"000608";"2013"
"0.995354";"000608";"2014"
"0.995039";"000608";"2015"
"0.994966";"000608";"2016"
"0.998409";"000608";"2017"
"0.998336";"000608";"2018"
"0.998196";"000608";"2019"
"0.998287";"000608";"2020"
"0.976712";"000612";"2009"
"0.976013";"000612";"2010"
"0.981732";"000612";"2011"
"0.986177";"000612";"2012"
"0.98915";"000612";"2013"
"0.761641";"000612";"2014"
"0.991986";"000612";"2015"
"0.991126";"000612";"2016"
"0.991948";"000612";"2017"
"0.992533";"000612";"2018"
"0.991995";"000612";"2019"
"0.982738";"000612";"2020"
"0.908495";"000615";"2009"
"0.883731";"000615";"2010"
"0.88007";"000615";"2011"
"0.905991";"000615";"2012"
"0.888157";"000615";"2013"
"0.911825";"000615";"2014"
"0.978289";"000615";"2015"
"0.977219";"000615";"2016"
"0.983282";"000615";"2017"
"0.979393";"000615";"2018"
"0.970335";"000615";"2019"
"0.972299";"000615";"2020"
"0.971992";"000617";"2009"
"0.976294";"000617";"2010"
"0.961566";"000617";"2011"
"0.943059";"000617";"2012"
"0.936048";"000617";"2013"
"0.938507";"000617";"2014"
"0.944983";"000617";"2015"
"0.999309";"000617";"2016"
"0.999397";"000617";"2017"
"0.999411";"000617";"2018"
"0.999426";"000617";"2019"
"0.99937";"000617";"2020"
"0.966355";"000619";"2009"
"0.968074";"000619";"2010"
"0.955585";"000619";"2011"
"0.951302";"000619";"2012"
"0.951124";"000619";"2013"
"0.939156";"000619";"2014"
"0.93874";"000619";"2015"
"0.935468";"000619";"2016"
"0.932139";"000619";"2017"
"0.938596";"000619";"2018"
"0.933638";"000619";"2019"
"0.927642";"000619";"2020"
"1";"000620";"2009"
"1";"000620";"2010"
"0.990699";"000620";"2011"
"0.995879";"000620";"2012"
"0.996986";"000620";"2013"
"0.997798";"000620";"2014"
"0.973733";"000620";"2015"
"0.9674";"000620";"2016"
"0.966687";"000620";"2017"
"0.960047";"000620";"2018"
"0.954461";"000620";"2019"
"0.957278";"000620";"2020"
"0.976296";"000623";"2009"
"0.980452";"000623";"2010"
"0.982021";"000623";"2011"
"0.978424";"000623";"2012"
"0.981245";"000623";"2013"
"0.980166";"000623";"2014"
"0.982475";"000623";"2015"
"0.984179";"000623";"2016"
"0.986331";"000623";"2017"
"0.984436";"000623";"2018"
"0.987933";"000623";"2019"
"0.987956";"000623";"2020"
"0.984439";"000625";"2009"
"0.969399";"000625";"2010"
"0.949855";"000625";"2011"
"0.953533";"000625";"2012"
"0.961238";"000625";"2013"
"0.958547";"000625";"2014"
"0.968091";"000625";"2015"
"0.967564";"000625";"2016"
"0.961764";"000625";"2017"
"0.946218";"000625";"2018"
"0.946532";"000625";"2019"
"0.958691";"000625";"2020"
"0.992819";"000626";"2009"
"0.986396";"000626";"2010"
"0.989467";"000626";"2011"
"0.989793";"000626";"2012"
"0.991158";"000626";"2013"
"0.994076";"000626";"2014"
"0.994718";"000626";"2015"
"0.996351";"000626";"2016"
"0.997999";"000626";"2017"
"0.997701";"000626";"2018"
"0.991426";"000626";"2019"
"0.991588";"000626";"2020"
"0.947679";"000629";"2009"
"0.952319";"000629";"2010"
"0.871804";"000629";"2011"
"0.821873";"000629";"2012"
"0.842614";"000629";"2013"
"0.857036";"000629";"2014"
"0.867938";"000629";"2015"
"0.969533";"000629";"2016"
"0.968586";"000629";"2017"
"0.97312";"000629";"2018"
"0.976006";"000629";"2019"
"0.973607";"000629";"2020"
"0.999306";"000631";"2009"
"0.999351";"000631";"2010"
"0.999413";"000631";"2011"
"0.999917";"000631";"2012"
"0.999952";"000631";"2013"
"0.999966";"000631";"2014"
"0.999986";"000631";"2015"
"0.999992";"000631";"2016"
"0.999993";"000631";"2017"
"0.999998";"000631";"2018"
"1";"000631";"2019"
"1";"000631";"2020"
"0.971971";"000633";"2009"
"0.971053";"000633";"2010"
"0.925488";"000633";"2011"
"0.929739";"000633";"2012"
"0.945724";"000633";"2013"
"0.939152";"000633";"2014"
"0.930162";"000633";"2015"
"0.984384";"000633";"2016"
"0.984985";"000633";"2017"
"0.986152";"000633";"2018"
"0.987333";"000633";"2019"
"0.941468";"000633";"2020"
"0.931415";"000636";"2009"
"0.945364";"000636";"2010"
"0.944887";"000636";"2011"
"0.944804";"000636";"2012"
"0.971386";"000636";"2013"
"0.972594";"000636";"2014"
"0.928859";"000636";"2015"
"0.931505";"000636";"2016"
"0.930465";"000636";"2017"
"0.96022";"000636";"2018"
"0.972319";"000636";"2019"
"0.972397";"000636";"2020"
"0.994716";"000639";"2009"
"0.880533";"000639";"2010"
"0.925375";"000639";"2011"
"0.928081";"000639";"2012"
"0.929949";"000639";"2013"
"0.946522";"000639";"2014"
"0.944243";"000639";"2015"
"0.347885";"000639";"2016"
"0.337068";"000639";"2017"
"0.478254";"000639";"2018"
"0.542143";"000639";"2019"
"0.548827";"000639";"2020"
"0.95779";"000652";"2009"
"0.952293";"000652";"2010"
"0.936823";"000652";"2011"
"0.918551";"000652";"2012"
"0.922388";"000652";"2013"
"0.953908";"000652";"2014"
"0.961977";"000652";"2015"
"0.959947";"000652";"2016"
"0.961895";"000652";"2017"
"0.953964";"000652";"2018"
"0.923363";"000652";"2019"
"0.923498";"000652";"2020"
"1";"000656";"2009"
"1";"000656";"2010"
"0.999358";"000656";"2011"
"0.999046";"000656";"2012"
"0.999099";"000656";"2013"
"0.992059";"000656";"2014"
"0.994181";"000656";"2015"
"0.994826";"000656";"2016"
"0.996482";"000656";"2017"
"0.997607";"000656";"2018"
"0.998247";"000656";"2019"
"0.998524";"000656";"2020"
"0.993339";"000657";"2009"
"0.993497";"000657";"2010"
"0.99444";"000657";"2011"
"0.994096";"000657";"2012"
"0.959182";"000657";"2013"
"0.931558";"000657";"2014"
"0.920445";"000657";"2015"
"0.913436";"000657";"2016"
"0.922411";"000657";"2017"
"0.925817";"000657";"2018"
"0.930847";"000657";"2019"
"0.942886";"000657";"2020"
"0.961614";"000659";"2009"
"0.967493";"000659";"2010"
"0.96945";"000659";"2011"
"0.970825";"000659";"2012"
"0.972174";"000659";"2013"
"0.969121";"000659";"2014"
"0.964838";"000659";"2015"
"0.960328";"000659";"2016"
"0.968174";"000659";"2017"
"0.965286";"000659";"2018"
"0.958862";"000659";"2019"
"0.945267";"000659";"2020"
"0.930413";"000661";"2009"
