"tuobinQ";"ts_code";"time"
"1.671224";"000418";"2018"
"1.618837";"000419";"2009"
"1.879091";"000419";"2010"
"1.222576";"000419";"2011"
"1.186166";"000419";"2012"
"1.302351";"000419";"2013"
"1.458345";"000419";"2014"
"1.759661";"000419";"2015"
"1.5531";"000419";"2016"
"1.264372";"000419";"2017"
"0.844584";"000419";"2018"
"0.861354";"000419";"2019"
"1.347857";"000420";"2009"
"1.654341";"000420";"2010"
"1.218068";"000420";"2011"
"1.143665";"000420";"2012"
"1.214588";"000420";"2013"
"1.358697";"000420";"2014"
"1.755707";"000420";"2015"
"1.349044";"000420";"2016"
"1.462749";"000420";"2017"
"1.097508";"000420";"2018"
"1.137054";"000420";"2019"
"1.392403";"000421";"2009"
"1.304816";"000421";"2010"
"1.137154";"000421";"2011"
"1.174803";"000421";"2012"
"1.131883";"000421";"2013"
"1.467434";"000421";"2014"
"1.184594";"000421";"2015"
"1.147132";"000421";"2016"
"1.00879";"000421";"2017"
"0.920862";"000421";"2018"
"0.919042";"000421";"2019"
"1.584468";"000422";"2009"
"1.270219";"000422";"2010"
"1.093818";"000422";"2011"
"1.061672";"000422";"2012"
"0.949511";"000422";"2013"
"0.979343";"000422";"2014"
"0.972689";"000422";"2015"
"1.008348";"000422";"2016"
"1.064373";"000422";"2017"
"1.027092";"000422";"2018"
"1.063146";"000422";"2019"
"4.826745";"000423";"2009"
"9.503159";"000423";"2010"
"6.822082";"000423";"2011"
"5.151565";"000423";"2012"
"4.475292";"000423";"2013"
"3.459251";"000423";"2014"
"4.14971";"000423";"2015"
"3.697573";"000423";"2016"
"3.386824";"000423";"2017"
"2.047885";"000423";"2018"
"2.124674";"000423";"2019"
"1.701441";"000425";"2009"
"1.647225";"000425";"2010"
"1.204699";"000425";"2011"
"1.137468";"000425";"2012"
"0.918514";"000425";"2013"
"1.258277";"000425";"2014"
"1.222072";"000425";"2015"
"1.072721";"000425";"2016"
"1.168235";"000425";"2017"
"0.926571";"000425";"2018"
"1.106333";"000425";"2019"
"2.474102";"000426";"2009"
"2.839137";"000426";"2010"
"1.677423";"000426";"2011"
"2.08496";"000426";"2012"
"1.315432";"000426";"2013"
"1.858804";"000426";"2014"
"1.694737";"000426";"2016"
"1.855143";"000426";"2017"
"1.334172";"000426";"2018"
"1.32225";"000426";"2019"
"1.46747";"000428";"2009"
"1.747708";"000428";"2010"
"1.224108";"000428";"2011"
"1.18173";"000428";"2012"
"1.313513";"000428";"2013"
"1.256275";"000428";"2014"
"1.521138";"000428";"2015"
"1.350551";"000428";"2016"
"1.104965";"000428";"2017"
"1.01011";"000428";"2018"
"1.032484";"000428";"2019"
"1.131316";"000429";"2009"
"1.024844";"000429";"2010"
"0.922429";"000429";"2011"
"0.91797";"000429";"2012"
"0.904573";"000429";"2013"
"0.956221";"000429";"2014"
"1.040191";"000429";"2015"
"1.079251";"000429";"2016"
"1.126183";"000429";"2017"
"1.112264";"000429";"2018"
"1.261726";"000429";"2019"
"3.546692";"000430";"2009"
"6.760801";"000430";"2010"
"4.242325";"000430";"2011"
"3.648517";"000430";"2012"
"2.584892";"000430";"2013"
"3.001483";"000430";"2014"
"4.269072";"000430";"2015"
"2.032059";"000430";"2016"
"1.519171";"000430";"2017"
"1.122528";"000430";"2018"
"1.155359";"000430";"2019"
"1.000264";"000488";"2009"
"0.958769";"000488";"2010"
"0.903126";"000488";"2011"
"0.885716";"000488";"2012"
"0.893466";"000488";"2013"
"0.941878";"000488";"2014"
"0.973996";"000488";"2015"
"0.955363";"000488";"2016"
"0.98981";"000488";"2017"
"0.913039";"000488";"2018"
"0.889442";"000488";"2019"
"1.074492";"000498";"2013"
"1.21273";"000498";"2015"
"1.113754";"000498";"2016"
"1.076275";"000498";"2017"
"0.988602";"000498";"2018"
"0.906138";"000498";"2019"
"2.022643";"000501";"2009"
"2.00275";"000501";"2010"
"1.567402";"000501";"2011"
"1.289346";"000501";"2012"
"1.264794";"000501";"2013"
"1.272163";"000501";"2014"
"1.38844";"000501";"2015"
"1.264888";"000501";"2016"
"1.245866";"000501";"2017"
"0.963085";"000501";"2018"
"1.029719";"000501";"2019"
"2.920741";"000502";"2009"
"2.622528";"000502";"2010"
"2.395106";"000502";"2011"
"4.017618";"000502";"2012"
"3.9757";"000502";"2013"
"6.567254";"000502";"2014"
"14.839666";"000502";"2015"
"6.840446";"000502";"2016"
"4.621634";"000502";"2017"
"3.822362";"000502";"2018"
"5.452069";"000502";"2019"
"4.304153";"000503";"2009"
"4.919914";"000503";"2010"
"3.273543";"000503";"2011"
"4.715769";"000503";"2012"
"13.251421";"000503";"2013"
"19.649067";"000503";"2014"
"20.363353";"000503";"2015"
"25.37936";"000503";"2016"
"26.817737";"000503";"2017"
"11.196472";"000503";"2018"
"11.848584";"000503";"2019"
"4.505894";"000504";"2009"
"10.68618";"000504";"2010"
"5.856393";"000504";"2011"
"22.627066";"000504";"2012"
"15.646237";"000504";"2013"
"76.819521";"000504";"2015"
"17.827827";"000504";"2016"
"18.720319";"000504";"2017"
"11.990931";"000504";"2018"
"9.929699";"000504";"2019"
"2.113008";"000505";"2009"
"2.023309";"000505";"2010"
"1.575441";"000505";"2011"
"1.628242";"000505";"2012"
"2.03502";"000505";"2013"
"2.787146";"000505";"2014"
"3.576242";"000505";"2015"
"4.319769";"000505";"2016"
"1.278289";"000505";"2017"
"1.102475";"000505";"2018"
"1.067481";"000505";"2019"
"1.406307";"000506";"2009"
"1.470654";"000506";"2010"
"1.323231";"000506";"2011"
"1.864881";"000506";"2012"
"1.70703";"000506";"2013"
"3.269181";"000506";"2015"
"3.668616";"000506";"2016"
"3.263593";"000506";"2017"
"1.546432";"000506";"2018"
"1.603017";"000506";"2019"
"1.830739";"000507";"2009"
"2.420263";"000507";"2010"
"1.246813";"000507";"2011"
"1.287255";"000507";"2012"
"1.425503";"000507";"2013"
"1.805394";"000507";"2014"
"1.54528";"000507";"2015"
"1.348862";"000507";"2016"
"1.817975";"000507";"2017"
"1.278613";"000507";"2018"
"1.005195";"000507";"2019"
"3.420621";"000509";"2009"
"3.51556";"000509";"2010"
"4.772481";"000509";"2011"
"4.875003";"000509";"2012"
"3.82159";"000509";"2013"
"5.067282";"000509";"2014"
"10.129686";"000509";"2015"
"15.535993";"000509";"2016"
"11.696815";"000509";"2018"
"14.248018";"000509";"2019"
"2.648581";"000510";"2009"
"2.656006";"000510";"2010"
"1.826471";"000510";"2011"
"2.033657";"000510";"2012"
"2.25117";"000510";"2013"
"2.409775";"000510";"2014"
"3.627562";"000510";"2015"
"5.620587";"000510";"2016"
"3.709911";"000510";"2017"
"1.874044";"000510";"2018"
"1.831135";"000510";"2019"
"2.351573";"000511";"2009"
"1.600391";"000511";"2010"
"1.370505";"000511";"2011"
"1.699242";"000511";"2012"
"1.864453";"000511";"2013"
"3.228241";"000511";"2014"
"4.180127";"000511";"2015"
"2.652288";"000511";"2016"
"3.163334";"000513";"2009"
"3.14745";"000513";"2010"
"1.454405";"000513";"2011"
"1.993302";"000513";"2012"
"1.826389";"000513";"2013"
"1.866985";"000513";"2014"
"2.295627";"000513";"2015"
"1.95849";"000513";"2016"
"2.010093";"000513";"2017"
"1.231488";"000513";"2018"
"1.681348";"000513";"2019"
"1.654066";"000514";"2009"
"1.767521";"000514";"2010"
"1.070988";"000514";"2011"
"1.115996";"000514";"2012"
"1.066844";"000514";"2013"
"1.867516";"000514";"2015"
"1.986376";"000514";"2016"
"1.270667";"000514";"2017"
"0.941484";"000514";"2018"
"1.036782";"000514";"2019"
"1.703414";"000516";"2009"
"1.829678";"000516";"2010"
"1.762548";"000516";"2011"
"1.520968";"000516";"2012"
"1.802017";"000516";"2013"
"2.999237";"000516";"2014"
"3.340228";"000516";"2015"
"3.133196";"000516";"2016"
"2.009953";"000516";"2017"
"1.533182";"000516";"2018"
"1.445229";"000516";"2019"
"1.204229";"000517";"2009"
"1.099124";"000517";"2010"
"1.043958";"000517";"2011"
"1.07169";"000517";"2012"
"1.049266";"000517";"2013"
"1.152463";"000517";"2014"
"3.16223";"000517";"2015"
"2.12202";"000517";"2016"
"1.471385";"000517";"2017"
"1.101411";"000517";"2018"
"1.039579";"000517";"2019"
"5.128618";"000518";"2009"
"7.576681";"000518";"2010"
"4.163671";"000518";"2011"
"4.455185";"000518";"2012"
"4.241863";"000518";"2013"
"7.026988";"000518";"2014"
"9.029724";"000518";"2015"
"9.385637";"000518";"2016"
"7.833725";"000518";"2017"
"4.153127";"000518";"2018"
"4.359714";"000518";"2019"
"5.617957";"000519";"2009"
"5.605425";"000519";"2010"
"2.75344";"000519";"2011"
"5.029082";"000519";"2012"
"1.296615";"000519";"2013"
"1.527682";"000519";"2014"
"2.150139";"000519";"2015"
"1.441532";"000519";"2016"
"1.268801";"000519";"2017"
"1.048546";"000519";"2018"
"1.147386";"000519";"2019"
"1.420887";"000520";"2009"
"1.286972";"000520";"2010"
"1.221981";"000520";"2011"
"1.508479";"000520";"2012"
"11.027271";"000520";"2013"
"24.49527";"000520";"2015"
"15.645483";"000520";"2016"
"8.201119";"000520";"2017"
"5.031887";"000520";"2018"
"7.203935";"000520";"2019"
"1.448053";"000521";"2009"
"1.297161";"000521";"2010"
"0.96069";"000521";"2011"
"0.969775";"000521";"2012"
"1.036075";"000521";"2013"
"1.124784";"000521";"2014"
"1.186134";"000521";"2015"
"1.081847";"000521";"2016"
"0.989368";"000521";"2017"
"0.870803";"000521";"2018"
"0.876621";"000521";"2019"
"2.805361";"000522";"2009"
"3.246905";"000522";"2010"
"2.917364";"000522";"2012"
"1.692276";"000523";"2009"
"2.206171";"000523";"2010"
"1.674818";"000523";"2011"
"1.766848";"000523";"2012"
"2.225874";"000523";"2013"
"2.114473";"000523";"2014"
"2.5914";"000523";"2015"
"1.849396";"000523";"2016"
"1.407655";"000523";"2017"
"1.070707";"000523";"2018"
"1.308475";"000523";"2019"
"2.399676";"000524";"2009"
"3.927144";"000524";"2010"
"2.466432";"000524";"2011"
"2.496339";"000524";"2012"
"2.292812";"000524";"2013"
"4.579531";"000524";"2014"
"6.609801";"000524";"2015"
"5.144633";"000524";"2016"
"1.459632";"000524";"2017"
"1.179313";"000524";"2018"
"1.19424";"000524";"2019"
"2.056005";"000525";"2009"
"1.968548";"000525";"2010"
"1.293958";"000525";"2011"
"1.165863";"000525";"2012"
"1.21653";"000525";"2013"
"1.380092";"000525";"2014"
"1.556934";"000525";"2015"
"1.426212";"000525";"2016"
"1.44088";"000525";"2017"
"1.219526";"000525";"2018"
"1.079712";"000525";"2019"
"5.870365";"000526";"2009"
"6.336415";"000526";"2010"
"3.384425";"000526";"2011"
"4.690561";"000526";"2012"
"9.54413";"000526";"2013"
"9.384269";"000526";"2014"
"19.699664";"000526";"2015"
"2.076868";"000526";"2016"
"1.459676";"000526";"2018"
"1.806558";"000526";"2019"
"2.121419";"000527";"2009"
"1.901457";"000527";"2010"
"1.251838";"000527";"2011"
"2.047551";"000528";"2009"
"1.83843";"000528";"2010"
"1.14434";"000528";"2011"
"1.084536";"000528";"2012"
"0.901597";"000528";"2013"
"1.241747";"000528";"2014"
"1.020689";"000528";"2015"
"0.969793";"000528";"2016"
"1.02222";"000528";"2017"
"0.95353";"000528";"2018"
"0.980499";"000528";"2019"
"2.604093";"000529";"2009"
"2.283554";"000529";"2010"
"2.154828";"000529";"2011"
"3.512205";"000529";"2012"
"3.196547";"000529";"2013"
"3.768347";"000529";"2014"
"4.948638";"000529";"2015"
"4.451625";"000529";"2016"
"2.199861";"000529";"2017"
"1.484793";"000529";"2018"
"1.838854";"000529";"2019"
"1.273941";"000530";"2009"
"1.421071";"000530";"2010"
"1.124689";"000530";"2011"
"1.039953";"000530";"2012"
"1.322384";"000530";"2013"
"1.384705";"000530";"2014"
"1.620199";"000530";"2015"
"1.38991";"000530";"2016"
"1.08843";"000530";"2017"
"0.827665";"000530";"2018"
"0.889845";"000530";"2019"
"1.399536";"000531";"2009"
"1.13796";"000531";"2010"
"1.003544";"000531";"2011"
"1.230272";"000531";"2012"
"1.167491";"000531";"2013"
"1.761004";"000531";"2014"
"1.539016";"000531";"2015"
"1.13385";"000531";"2017"
"0.924901";"000531";"2018"
"1.007556";"000531";"2019"
"4.086181";"000532";"2009"
"2.751159";"000532";"2010"
"2.752585";"000532";"2011"
"2.955971";"000532";"2012"
"4.64224";"000532";"2013"
"4.692681";"000532";"2014"
"8.137467";"000532";"2015"
"3.863218";"000532";"2016"
"2.172244";"000532";"2017"
"1.951488";"000532";"2018"
"2.215012";"000532";"2019"
"2.496162";"000533";"2009"
"3.482076";"000533";"2010"
"2.003968";"000533";"2011"
"1.691413";"000533";"2012"
"1.243003";"000533";"2013"
"2.16984";"000533";"2015"
"3.067261";"000533";"2016"
"2.168046";"000533";"2017"
"1.321627";"000533";"2018"
"1.428838";"000533";"2019"
"1.845469";"000534";"2009"
"1.621927";"000534";"2010"
"1.239265";"000534";"2011"
"1.214904";"000534";"2012"
"1.110346";"000534";"2013"
"1.247948";"000534";"2014"
"3.817578";"000534";"2016"
"3.172819";"000534";"2017"
"2.381598";"000534";"2018"
"2.752603";"000534";"2019"
"16.403853";"000536";"2009"
"1.358197";"000536";"2010"
"1.208657";"000536";"2011"
"1.367705";"000536";"2012"
"1.385823";"000536";"2013"
"1.256011";"000536";"2014"
"1.301339";"000536";"2015"
"1.315792";"000536";"2016"
"1.028498";"000536";"2017"
"0.910202";"000536";"2018"
"1.172442";"000536";"2019"
"3.266176";"000537";"2009"
"2.206156";"000537";"2010"
"1.465772";"000537";"2011"
"1.686296";"000537";"2012"
"1.206163";"000537";"2013"
"1.40221";"000537";"2014"
"1.407408";"000537";"2015"
"1.074982";"000537";"2016"
"1.042406";"000537";"2017"
"1.009372";"000537";"2018"
"1.002686";"000537";"2019"
"5.320447";"000538";"2009"
"5.455004";"000538";"2010"
"4.114647";"000538";"2011"
"4.767968";"000538";"2012"
"5.796042";"000538";"2013"
"4.333109";"000538";"2014"
"4.219035";"000538";"2015"
"3.58102";"000538";"2016"
"4.171571";"000538";"2017"
"2.879643";"000538";"2018"
"1.722755";"000538";"2019"
"1.206535";"000539";"2009"
"1.048408";"000539";"2010"
"0.988918";"000539";"2011"
"1.015064";"000539";"2012"
"0.943839";"000539";"2013"
"1.031294";"000539";"2014"
"1.040217";"000539";"2015"
"0.963891";"000539";"2016"
"0.937099";"000539";"2017"
"0.912862";"000539";"2018"
"0.872236";"000539";"2019"
"1.782519";"000540";"2009"
"1.859664";"000540";"2010"
"1.315701";"000540";"2011"
"1.241098";"000540";"2012"
"1.103872";"000540";"2013"
"1.216865";"000540";"2014"
"1.433015";"000540";"2015"
"1.021362";"000540";"2019"
"2.765819";"000541";"2009"
"4.062575";"000541";"2010"
"2.458486";"000541";"2011"
"1.716437";"000541";"2012"
"1.808477";"000541";"2013"
"2.541013";"000541";"2014"
"3.186679";"000541";"2015"
"2.017739";"000541";"2016"
"2.00035";"000541";"2017"
"1.392226";"000541";"2018"
"1.188484";"000541";"2019"
"1.143734";"000543";"2009"
"0.996005";"000543";"2010"
"0.931854";"000543";"2011"
"1.013297";"000543";"2012"
"0.917426";"000543";"2013"
"1.042724";"000543";"2014"
"1.088194";"000543";"2015"
"0.953714";"000543";"2016"
"0.819329";"000543";"2017"
"0.798647";"000543";"2018"
"0.814639";"000543";"2019"
"2.287414";"000544";"2009"
"2.187293";"000544";"2010"
"2.640336";"000544";"2011"
"2.186318";"000544";"2012"
"2.161731";"000544";"2013"
"2.732567";"000544";"2015"
"1.403454";"000544";"2016"
"1.305021";"000544";"2017"
"0.932613";"000544";"2018"
"0.969306";"000544";"2019"
"5.910995";"000545";"2009"
"5.942648";"000545";"2010"
"4.862496";"000545";"2011"
"1.6823";"000545";"2013"
"1.694521";"000545";"2014"
"2.714275";"000545";"2015"
"2.381326";"000545";"2016"
"2.059501";"000545";"2017"
"1.322024";"000545";"2018"
"1.290433";"000545";"2019"
"5.762254";"000546";"2009"
"4.66708";"000546";"2010"
"3.031288";"000546";"2011"
"3.10108";"000546";"2012"
"3.452003";"000546";"2013"
"1.170502";"000546";"2014"
"1.624462";"000546";"2015"
"1.395812";"000546";"2016"
"1.878509";"000546";"2017"
"1.214211";"000546";"2018"
"1.233506";"000546";"2019"
"1.546469";"000547";"2009"
"1.899349";"000547";"2010"
"1.344747";"000547";"2011"
"1.33757";"000547";"2012"
"1.433409";"000547";"2013"
"3.6015";"000547";"2014"
"2.870399";"000547";"2015"
"1.306206";"000547";"2018"
"1.519415";"000547";"2019"
"2.348619";"000548";"2009"
"1.755719";"000548";"2010"
"1.160486";"000548";"2011"
"1.231572";"000548";"2012"
"1.45442";"000548";"2013"
"2.190289";"000548";"2014"
"3.195492";"000548";"2015"
"2.049413";"000548";"2016"
"1.812232";"000548";"2017"
"1.257468";"000548";"2018"
"1.18364";"000548";"2019"
"2.320326";"000550";"2009"
"2.297222";"000550";"2010"
"1.596262";"000550";"2011"
"1.459823";"000550";"2012"
"1.715562";"000550";"2013"
"1.688678";"000550";"2014"
"1.538496";"000550";"2015"
"1.306287";"000550";"2016"
"0.979944";"000550";"2017"
"0.940426";"000550";"2018"
"0.939066";"000550";"2019"
"1.780193";"000551";"2009"
"1.923273";"000551";"2010"
"1.226847";"000551";"2011"
"1.341415";"000551";"2012"
"1.593856";"000551";"2013"
"1.682055";"000551";"2014"
"2.076054";"000551";"2015"
"1.539034";"000551";"2016"
"1.279304";"000551";"2017"
"1.03873";"000551";"2018"
"1.059814";"000551";"2019"
"3.677567";"000552";"2009"
"4.061076";"000552";"2010"
"3.270196";"000552";"2011"
"1.224351";"000552";"2012"
"1.394848";"000552";"2013"
"1.355802";"000552";"2014"
"1.180754";"000552";"2015"
"1.179611";"000552";"2016"
"1.081885";"000552";"2017"
"0.902763";"000552";"2018"
"0.827361";"000552";"2019"
"2.341813";"000553";"2009"
"2.343914";"000553";"2010"
"1.463073";"000553";"2011"
"1.497375";"000553";"2012"
"2.473602";"000553";"2013"
"2.574504";"000553";"2014"
"2.669681";"000553";"2016"
"1.044464";"000553";"2017"
"0.986237";"000553";"2018"
"0.991318";"000553";"2019"
"3.54829";"000554";"2009"
"3.592208";"000554";"2010"
"2.965393";"000554";"2011"
"2.113472";"000554";"2012"
"1.978539";"000554";"2013"
"3.196399";"000554";"2014"
"4.573034";"000554";"2015"
"4.058618";"000554";"2016"
"2.93286";"000554";"2017"
"1.926318";"000554";"2018"
"1.827401";"000554";"2019"
"41.885923";"000555";"2009"
"19.043989";"000555";"2010"
"29.605345";"000555";"2011"
"40.19774";"000555";"2012"
"1.315154";"000555";"2013"
"1.45211";"000555";"2014"
"2.223344";"000555";"2015"
"1.444927";"000555";"2016"
"1.548164";"000555";"2017"
"1.360602";"000555";"2018"
"1.815938";"000555";"2019"
"16.88753";"000557";"2009"
"15.614894";"000557";"2014"
"1.218536";"000557";"2015"
"1.317648";"000557";"2016"
"1.005099";"000557";"2018"
"1.01073";"000557";"2019"
"1.300128";"000558";"2009"
"1.491874";"000558";"2010"
"1.230796";"000558";"2011"
"1.238374";"000558";"2012"
"1.189856";"000558";"2013"
"8.055714";"000558";"2015"
"2.956615";"000558";"2017"
"1.867089";"000558";"2018"
"2.22604";"000558";"2019"
"1.519096";"000559";"2009"
"2.598047";"000559";"2010"
"1.554955";"000559";"2011"
"1.370297";"000559";"2012"
"1.47304";"000559";"2013"
"2.537453";"000559";"2014"
"4.70668";"000559";"2015"
"3.226929";"000559";"2016"
"2.956065";"000559";"2017"
"1.716575";"000559";"2018"
"1.776199";"000559";"2019"
"1.359682";"000560";"2009"
"1.250013";"000560";"2010"
"1.061785";"000560";"2011"
"1.019042";"000560";"2012"
"1.016968";"000560";"2013"
"1.350111";"000560";"2014"
"1.488761";"000560";"2015"
"1.091399";"000560";"2017"
"1.039357";"000560";"2018"
"0.992281";"000560";"2019"
"12.13175";"000561";"2009"
"2.388075";"000561";"2010"
"1.89293";"000561";"2011"
"1.600805";"000561";"2012"
"2.492195";"000561";"2013"
"3.177596";"000561";"2014"
"4.22117";"000561";"2015"
"3.596236";"000561";"2016"
"2.331003";"000561";"2017"
"1.638429";"000561";"2018"
"1.852917";"000561";"2019"
"1.974669";"000562";"2009"
"1.639534";"000562";"2010"
"1.401316";"000562";"2011"
"1.522263";"000562";"2012"
"4.700446";"000563";"2009"
"3.330033";"000563";"2010"
"3.300436";"000563";"2011"
"1.740685";"000563";"2012"
"1.97135";"000563";"2013"
"2.66722";"000563";"2014"
"2.412317";"000563";"2015"
"1.509993";"000563";"2017"
"1.016996";"000563";"2018"
"1.448853";"000563";"2019"
"1.82956";"000564";"2009"
"1.399853";"000564";"2010"
"1.173483";"000564";"2011"
"1.037012";"000564";"2012"
"1.047972";"000564";"2013"
"1.100745";"000564";"2014"
"1.548059";"000564";"2015"
"1.037814";"000564";"2016"
"0.905816";"000564";"2018"
"0.897305";"000564";"2019"
"1.929816";"000565";"2009"
"1.651155";"000565";"2010"
"1.646113";"000565";"2011"
"1.779026";"000565";"2012"
"1.76113";"000565";"2013"
"2.736469";"000565";"2014"
"6.38163";"000565";"2015"
"4.359021";"000565";"2016"
"2.307759";"000565";"2017"
"1.52307";"000565";"2018"
"1.782017";"000565";"2019"
"4.309084";"000566";"2009"
"6.32559";"000566";"2010"
"2.559539";"000566";"2011"
"2.191282";"000566";"2012"
"2.0866";"000566";"2013"
"2.578232";"000566";"2014"
"4.463762";"000566";"2015"
"1.8743";"000566";"2016"
"1.160958";"000566";"2018"
"1.280736";"000566";"2019"
"4.568506";"000567";"2009"
"4.479022";"000567";"2010"
"3.194872";"000567";"2011"
"5.315605";"000567";"2012"
"3.897941";"000567";"2013"
"5.58691";"000567";"2014"
"19.093552";"000567";"2015"
"5.243086";"000567";"2016"
"1.9244";"000567";"2017"
"1.05218";"000567";"2018"
"1.087245";"000567";"2019"
"5.302218";"000568";"2009"
"4.289631";"000568";"2010"
"2.841376";"000568";"2011"
"3.548638";"000568";"2012"
"2.279925";"000568";"2013"
"2.426532";"000568";"2014"
"3.09816";"000568";"2015"
"3.569662";"000568";"2016"
"4.941268";"000568";"2017"
"2.871185";"000568";"2018"
"4.70226";"000568";"2019"
"2.65503";"000570";"2009"
